Attraction,Noel,Harsh,Vikranth,Muthuraj,Armaan
Karnala Bird Sanctuary,4.8,4.532124249694277,1.601009460062844,3.759029181751082,2.8157873446019597
Hanging Gardens,2.7614333758132865,3.974995164193521,1.1671335269649532,4.7,3.0574009794605153
Worli Sea Face,4.8,4.833304107938412,1.357057951224589,4.8,4.038925875879963
EsselWorld,2.0489847652621074,2.782580928495681,0.9696581123337924,3.206469017230652,1.6082240321171808
Statue of Unity,3.2767420824992692,3.9181146635404263,2.5324689245008,4.781243639781379,4.9
Gir National Park,2.4398978619263363,3.7590689777656188,4.8,3.516224521901509,2.6611572773854046
Rann of Kutch,4.7,5.1967424266753905,4.7,4.120197550822041,3.5361403969312057
Somnath Temple,3.46680529574032,4.2793779153015485,4.8,4.322778875430832,4.8
Dwarkadhish Temple,4.635466093153656,4.7,2.9091840090032477,4.7,4.7
Sabarmati Ashram,4.9,4.685428580967583,0.024864587564844554,4.9,4.249032033599991
Laxmi Vilas Palace,4.8,4.8,4.8,3.695727629853111,3.526804053533199
Sardar Patel Stadium,3.7319677633032127,4.7,2.1721372758031987,4.334437315887056,2.687634968566076
Kankaria Lake,3.821855178918016,4.6,4.6,4.5593326768650675,4.6
"Akshardham Temple, Gandhinagar",4.185595733018921,4.8,1.0952010191434238,4.8,3.675405098395273
"Sun Temple, Modhera",3.713388488696942,4.7,2.230215855305157,4.336923237166409,2.6886480737174936
Rani ki Vav,3.3700116799744615,3.930062381118381,2.418367408179229,4.7810542412047115,4.9
Vijay Vilas Palace,2.048816387186328,2.782430450535943,0.9689914216798059,3.206571632996682,1.6081849247799656
Saputara,2.0486879048050395,2.782420367862352,0.9683694293194799,3.2067461278563885,1.6081429344409028
Shatrunjaya Hill Temples,2.048400357565257,2.782788542832991,0.9690608120806543,3.207055176900071,1.6078649982936106
Mandvi Beach,2.048464420018476,2.7828689825295343,0.969338943095761,3.2069139387876353,1.6077025446336237
Palitana,3.315595274046201,3.918794391591765,2.27164687559174,4.770382615118996,4.8
Velavadar Blackbuck National Park,3.2911679914780594,3.870264972289987,2.264910690701308,4.710892627248928,4.7
Marine National Park,3.0467660238155005,3.753119232904963,4.8,3.593887108445116,3.4082549461363527
Sidi Saiyyed Mosque,2.0489424084221737,2.7832477709978294,0.969750139837379,3.206950050112473,1.6078765706200249
Bhuj,4.7,5.434107003839149,4.7,4.7,4.302293605830608
Nal Sarovar Bird Sanctuary,4.8,5.028274990274747,1.2803314916783968,4.8,3.6266949177679217
Baroda Museum and Picture Gallery,3.780123619525332,4.7,2.463209270160222,4.32336533220711,2.7754215784088307
Gandhi Smriti,3.802824457043081,4.6,2.3572740035000415,4.263857714342312,2.84819722454504
Hutheesing Jain Temple,4.8,4.8,4.8,4.2679699575979235,4.8
Champaner-Pavagadh Archaeological Park,2.048608964638689,2.7831000637131305,0.9699126148178261,3.207010781156687,1.6080416829199355
Lothal,3.3614951315373878,3.930317759708756,2.489939044370416,4.750120139854352,4.8
Gopnath Beach,2.9903010542992563,4.56726055875401,4.7,4.7,3.8426736137002746
Sarkhej Roza,4.225415882168516,4.6,2.6145322139164406,4.93542071076914,4.6
"Kirti Mandir, Porbandar",2.7568856088322544,4.333725937888521,4.8,4.8,4.697833180701945
Amber Fort,1.8398657265820824,2.6257270672139765,2.988546774243856,4.110224061796359,4.8
"City Palace, Jaipur",2.949998627188783,4.300288297868896,4.7,4.689057030038619,4.7
Hawa Mahal,4.6,4.231867169451224,0.8312548565865788,3.218801081480491,1.617562306299387
"Jantar Mantar, Jaipur",4.8,4.8,3.2625069166582668,4.656819335631436,4.8
Mehrangarh Fort,0.25336637383322946,3.4492545336962404,4.7,4.7,2.8564198552666475
Lake Pichola,2.797393010294318,4.8,4.8,4.629250193890956,3.0441522428200916
"City Palace, Udaipur",2.1281877827226303,3.1987592474677995,0.33665781030667075,4.6,3.1987488861583264
Jaisalmer Fort,3.7330750512228077,4.49223117098847,4.8,4.66366480475271,4.8
Ranthambore National Park,3.921431846702215,4.9,2.366787183426726,4.489209186103521,2.885329952798931
Pushkar Lake,4.6,4.796612877290861,4.6,3.6056302751957396,3.1936141456639207
Chittorgarh Fort,3.9003795242142063,4.271236441182916,1.8221475572227328,4.844586454965282,4.7
Kumbhalgarh Fort,2.048283240010368,2.7819987320228474,0.9684893002898802,3.206153644649435,1.6076078135350644
Mount Abu,3.6350804538733588,5.758866046027288,4.7,5.555701415021695,4.7
Ajmer Sharif Dargah,3.672523364587434,4.6,2.25547306682148,4.32103882491949,2.7650690163767098
Umaid Bhawan Palace,3.148945929674258,4.382116752365844,4.7,4.7,4.7
Saheliyon Ki Bari,3.6477799853683104,4.6,2.173624076485134,4.243397477027697,2.5962678814527043
Jal Mahal,1.6353393477267204,3.523341911580804,4.8,2.890321541957017,0.6824818793624683
Nahargarh Fort,2.048493528946621,2.782914366707573,0.9687122224658817,3.2074967824373197,1.608593817526434
Bikaner Fort,3.0565148382663008,4.8,4.8,4.8,3.7019465756308043
Mandawa,2.0484570262990895,2.7822747505167356,0.9697970575807603,3.206287858669336,1.6078406907172178
Sariska Tiger Reserve,2.826063358301597,4.7,4.7,5.114717292277119,4.7
Keoladeo National Park,2.0486421160358286,2.782725618139376,0.9683464813714532,3.207065727681247,1.6080120991771325
Bagore Ki Haveli,2.0483741210043336,2.782252990288324,0.969730274158802,3.206542505414805,1.6085824019846142
Sheesh Mahal,2.7094127939469645,3.745088585343993,4.6,4.292153437805796,4.6
Sikar,4.7,4.8937359838777095,4.7,3.191594616422778,2.6836361460649023
Alwar Fort,4.8,4.612319988623364,1.715863321729596,3.851064567387631,2.8650927518557854
Junagarh Fort,2.973160084419441,4.13279651747489,4.7,3.7684252574487713,2.9205103233983665
Panna Meena Ka Kund,2.0489203070687148,2.7849927850853398,0.9717727143698401,3.208123117377046,1.6075219962639014
Jaigarh Fort,2.049125175476213,2.7827395687709156,0.969990343052267,3.2069189609983537,1.6089693559067266
Neemrana Fort,2.048661090224405,2.782188822598791,0.9692424858455958,3.2060121336042546,1.6075003492062367
Victoria Memorial,4.8,4.564089763756687,1.5246618316465,4.8,4.8
Howrah Bridge,4.7,4.046482907607784,0.8266691800838668,4.451878970010544,4.7
Sundarbans,2.1686554112480283,3.3642329951770327,1.6251157208805567,4.8,3.8579618506367197
Dakshineswar Kali Temple,2.048748790269293,2.782616805894366,0.9699960777687877,3.206613124503759,1.6083982826520211
Kalighat Kali Temple,3.4705688721218837,4.69614587524942,4.6,4.6,3.8449573908692396
Darjeeling Himalayan Railway,2.0482224386002597,2.7822909384439223,0.9698523186891357,3.206385576251608,1.60788925392782
Indian Museum,4.7,4.7,1.1722806039566864,3.979744544827002,2.5609618987557874
Marble Palace,4.8,4.9989658115038385,2.652661588988603,4.8,4.8
Eden Gardens,4.7,4.705101421130681,4.7,2.686441062083829,2.5440701519943993
Belur Math,4.6,4.473207319765182,1.6456584996239778,3.8026244144549346,2.7693163054876266
Birla Planetarium,2.048680081169045,2.782663606691153,0.9706401623307661,3.205857648158257,1.6072326082556336
St. Paul's Cathedral,2.047951322288025,2.782053143210946,0.9695286103397436,3.2066081568493434,1.608254283738582
Science City,4.8,5.258495977500967,2.0085827067588458,4.8,3.7680473256288
Jorasanko Thakur Bari,3.8313753294820767,4.7,2.4939862050680857,4.320358832549619,2.848168373101102
Rabindra Sarobar,1.8774505615607948,3.9964685737193846,4.8,4.8,3.9924416660809805
Alipore Zoo,4.7,4.7580804043807845,1.067786479619446,4.7,3.7469056225413517
Netaji Bhawan,3.823286694926665,4.8,2.2464520562984274,4.408731764923391,2.769693184134525
Fort William,3.7835593209685126,4.7,2.292993841350448,4.324012028980292,2.7540523091669575
Tipu Sultan Mosque,3.5430717718832234,4.116287672907592,2.4134892305041076,4.838905801092636,4.8
Nicco Park,2.0499830441806313,2.783557108105903,0.9696902531718126,3.2073703282518506,1.6093490290737298
Shantiniketan,4.8,4.141076294822446,2.3768063880547414,3.312606920200274,2.9790571411418556
Digha Beach,2.049205713194879,2.781954359659934,0.9679782326480086,3.206325099273738,1.6087367558129035
Bishnupur,3.8394316963827873,4.34770169275211,2.4146543915809,4.930436169001844,4.8
Murshidabad,2.048626088020247,2.782926570140327,0.9694892313989217,3.207403616825363,1.608887969433311
Cooch Behar Palace,4.8,5.227676531356062,4.8,3.45550242800383,2.592021000499968
Sundarbans National Park,2.0484113866992772,2.7825433520688225,0.9684569760516193,3.206917315110572,1.6078118541601742
Kolkata Tram,3.8754403858067334,4.9771321636010715,4.8,4.883483104031368,4.624845552943962
Ganga Sagar,2.5613417739612343,3.817008530066043,4.7,3.629236701740774,2.8321380754744396
Raj Bhavan,4.449336753736298,4.8,4.8,3.754030540174516,3.5235090309237265
Jaldapara National Park,2.8629881690804666,3.5886412102628418,3.760718428849551,4.420140334664274,4.7
Calangute Beach,3.438594293066462,3.8010733295207384,1.4186394718006041,4.8,4.8
Baga Beach,1.9487041056554404,3.142890509400069,4.7,2.388939142491694,1.1966823244275953
Anjuna Beach,4.308520297287091,3.99388547097318,1.97856026812952,4.498748252960741,4.6
Colva Beach,4.7,4.7,1.3156805430612952,4.091381731987424,2.6890484228384883
Palolem Beach,3.5814515679593306,4.8,2.439251372796991,4.416065306463818,2.555451368674002
Basilica of Bom Jesus,3.869608507793341,4.9,2.2590957177487434,4.468946230558877,2.760241717910158
Se Cathedral,3.423186326335459,4.2947329190541,4.8,4.8,5.188722766816314
Fort Aguada,2.9050436845714533,4.195676665576049,4.7,4.379997835593448,3.5948742887195553
Dudhsagar Falls,4.8,4.8,1.898076615850052,3.9936861884767976,2.921759952282139
Chapora Fort,2.563106772470343,3.802114649615441,4.7,3.0208163760684923,1.5410815798489026
Vagator Beach,2.0478962241083805,2.782260908859457,0.9700570955918415,3.2064339994252147,1.6078057103045211
Miramar Beach,4.7,3.94321296354633,1.0341029243557855,3.315620439887152,2.5965534396035275
Morjim Beach,4.6,4.163523326267274,0.6720286201563681,4.6,4.6
Candolim Beach,4.8,4.8,3.1623194067119,4.6718702183874825,4.8
Arambol Beach,4.7,5.056009388287232,4.7,3.9678097375762533,3.5550128105019505
Shri Manguesh Temple,2.0489682008407915,2.783129047417539,0.9691093470506302,3.2068827250210794,1.607675574297464
Tambdi Surla,4.7,4.7,0.9406686047212154,3.807003276493001,2.1066513894519803
Butterfly Beach,3.877052184300486,4.8,2.4017551076195014,4.444202527522746,2.929295797169554
Goa State Museum,2.8726482998797476,3.9376115565279535,4.7,3.0505724157441674,1.91112022295662
Reis Magos Fort,2.9010778470272913,3.8766122924610023,0.7286762460266796,4.6,3.1404421481282956
Dona Paula,2.746592515362236,4.05416106353405,1.2865217992091622,4.8,3.1007731442765087
Benaulim Beach,2.501796061701172,3.5775766272203557,0.6599048377765975,4.7,3.2796199587683494
Sinquerim Beach,3.563751198601753,4.6,1.5014397773357726,4.6,2.951945560047101
Salim Ali Bird Sanctuary,2.7532097005657215,4.055731769460692,4.8,3.727439540419951,2.7661122983785686
Shantadurga Temple,2.8057287845690135,3.9875315411199734,1.1473256495093338,4.7,3.0899374138242957
Cabo de Rama Fort,3.280927867435685,3.740319201818158,4.293527726188583,4.181167438826034,4.6
St. Cajetan Church,2.4259452692624537,4.8,4.8,3.4769956654499654,0.8756463433501699
Fontainhas,2.0496725835400746,2.783008964002279,0.9692343001729895,3.2065940153599053,1.6082587301619111
Betalbatim Beach,2.2791159708390945,3.133285117916342,2.4305176870231806,4.386835849670396,4.6
Divar Island,3.5173648539787568,4.8,1.6573398076710255,4.436771959938652,2.3693375952945583
Kaziranga National Park,2.0500949724854745,2.783755872885137,0.9711201926983326,3.20665719710903,1.608475004755875
Kamakhya Temple,3.2991172156776427,3.342949422305508,0.6342998663045663,4.541895328870107,4.7
Majuli Island,2.04849818853448,2.7823380476617854,0.9692042089769098,3.206579673213344,1.6080132743874043
Manas National Park,2.048034954162165,2.782172107943258,0.9713492816043926,3.2061691286294636,1.6083623465968182
Sivasagar,4.8,4.8,2.0958899635430157,4.95081439073181,4.8
Pobitora Wildlife Sanctuary,1.907317117057216,2.986975292082162,4.7,3.9939523980085982,4.7
Hajo,2.0488526562118956,2.7824172675611107,0.9687476218359177,3.2066735093216496,1.6083974077185148
Orang National Park,3.1631358503774285,4.138411545030075,4.8,3.8345934008609044,3.231334288631604
Dibru-Saikhowa National Park,3.3709923281078202,3.957802217772496,2.6063990241698445,4.700650189698202,4.7
Tocklai Tea Research Centre,4.6,4.559765782595675,0.4935095415262854,4.6,3.803151812852347
Diphu,3.1672955397562026,3.8422981996282677,2.775767455641888,4.679167219774636,4.8
Bhalukpong,2.8470350524005035,3.999675782535369,1.0365336951386128,4.7,3.103766976039746
Panimoor Falls,2.048953950638758,2.783435357911741,0.9692352133348594,3.20735345041417,1.6081738959211989
Tezpur,3.305808053909306,4.8,2.4071852964665954,4.8,2.879332868355152
Sualkuchi,4.7,4.630627518490989,2.567369965305593,4.7,4.7
Nameri National Park,3.5388672226445443,4.101952802351274,2.4789481792017956,4.8167200312704,4.8
Umananda Temple,4.7,4.491855129734834,1.4872053995281995,3.6913852848392037,2.567017060769713
Jorhat,3.902024740364375,4.8,2.4273109242989737,4.403413205889932,2.8943518851634344
Silchar,2.0479651125178844,2.78224976033246,0.9690517879882746,3.20663774844375,1.6077786942154106
Dispur,2.0483653481115827,2.7823800533351455,0.9686995634775217,3.2066873035700865,1.6079571350751916
Dibrugarh,3.0150284340726543,4.8,4.8,4.704286679849542,3.3344277515544807
Digboi,2.048402640364687,2.781986140647365,0.9693844188443347,3.2061701276157346,1.6077243418560256
Barpeta,2.0482925832141206,2.7821489645204522,0.9689927401067295,3.206192067809016,1.6073497431937376
Haflong,2.048713809004523,2.782523999395044,0.969129854174474,3.206198643775922,1.6072006834085244
Chandubi Lake,3.080790768368,3.680156715130109,2.7370128142364205,4.609606955939269,4.7
Karimganj,2.833372887709995,3.438516080970094,2.858281153334246,4.328822713245455,4.6
Goalpara,4.8,3.7307022965693024,1.6908993758634188,3.797360019258743,4.8
Morigaon,2.048266912789578,2.7828802817409706,0.9698945840024547,3.20681646008536,1.6076008692895452
North Cachar Hills,3.221880235532902,3.8281583835303303,2.378839792181278,4.645060877476028,4.6
Hailakandi,4.8,4.606037533792978,1.8752587218094408,4.8,4.791332475356468
Phawngpui National Park,3.5816031955648646,4.590939575059861,4.8,4.69912905006058,4.8
Vantawng Falls,4.7,4.35183128716211,3.4060618872460156,4.2210636922635025,4.585069878750813
Serchhip,2.048790865596576,2.782549587331911,0.9690020756284953,3.2070642822936954,1.6089211965271337
Aizawl,4.7,4.417166041204158,-1.1907082135135172,4.7,3.4022303476188123
Champhai,3.9513974990069096,4.8,3.20157374143223,5.049327157295263,4.8
Reiek,4.7,4.378314804344489,1.2294166468596412,4.219892346347522,3.6760805969108254
Mamit,2.5704125406744085,3.6123201838848704,0.6897716554644329,4.6,3.250192787710338
Lunglei,2.0488492323033705,2.782795660708155,0.9686070138849178,3.2067459188462615,1.6076446788386127
Hmuifang,2.0487669607115344,2.7825290342557443,0.9682236759037409,3.206444370119604,1.6071345192610853
Tamdil Lake,2.719464452860845,3.4193091653193006,1.6213439834578112,4.6,4.6
Baktawng Village,2.0487212272378352,2.782813883137683,0.9685734564119713,3.2070777861277118,1.608162407947505
Dampa Tiger Reserve,3.7261828637188295,4.7,2.216991188044873,4.351137355749344,2.710490082617966
Thenzawl Deer Park,2.0489639476290877,2.78236153253424,0.9681551466364087,3.2065130802049335,1.608052561401162
Falkawn Village,2.7004902759905867,4.8,4.8,4.8,3.3884177789393144
Hnahlan,2.8685942068911015,3.9267640639324486,0.8049013878579103,4.7,3.194248653550174
Zokhawthar,3.618305896628102,4.6,2.116273084877749,4.2847840127604035,2.611479295291439
Bungtlang,0.7051533060913675,2.666881730997818,4.8,3.460478963362094,2.786059249011883
Saiha,3.2916405246240465,3.8902045651176804,2.4643785145476484,4.7,4.7
Khawnglung Wildlife Sanctuary,4.6,4.450796226648507,-1.0409389615297953,4.6,3.0604715163998892
Murlen National Park,4.8,5.112547012863869,4.8,4.238969074745342,3.9078849907800675
Palak Dil,3.699563274804497,4.7,2.2175776351461667,4.346670248725996,2.6739015316484105
Tlangnuam,4.1805874616763745,4.6,2.993300633817845,4.747531760519915,4.6
Durtlang Hills,3.598877644191214,4.8,2.391694850830383,4.411287274107378,2.582789611139697
Sibuta Lung,3.6713978750404026,3.1447615621723086,-0.37007178080265724,4.349394806284117,4.7
Biate,2.939863414974117,3.6427406933183994,2.738784032969353,4.6,4.6
Khawbung,2.4772731561681454,3.6666911125374115,4.8,3.7190926513209215,3.2792725169997077
Sialsuk,3.701117235911692,4.7,2.13052643656813,4.351476621393455,2.6547197788440213
Thenzawl,3.017059055202589,4.011521049017708,4.6,4.437421513688177,4.6
Saitual,4.8,5.106407245086947,1.6778523349510042,4.8,3.7264590804386786
Zorinpui,2.0502633951501874,2.7837230428901414,0.9706557730615285,3.2075902351671197,1.6098363006021081
Khajuraho Temples,2.8595725137531964,4.125347124013029,4.9,3.7056716976156183,2.5154930502170934
Bandhavgarh National Park,2.0494354316386945,2.783285548859426,0.9690328333164876,3.2072100224488462,1.6084301662810976
Kanha National Park,3.211000802926409,3.91911585110575,3.245652080288406,4.622359939162033,4.7
Sanchi Stupa,3.4276299957158347,4.8,4.2714572057199875,5.073108313617862,4.8
Bhedaghat,2.048633731283505,2.7829420442535326,0.96998738149793,3.2068450270701185,1.607940650320667
Bhimbetka Rock Shelters,4.9,4.234383690284936,1.8067674616234153,4.431224794926875,4.9
Gwalior Fort,3.732770833940416,4.8,4.8,4.2282481903415,3.4984171754749953
Orchha,3.2850725624847215,3.8704561884728794,2.2900598980565396,4.71441517513519,4.7
Pachmarhi,2.049378412830629,2.783249447418609,0.9688786832314944,3.2067533809281126,1.6075905681846863
Ujjain,2.048860720800156,2.7826408055089513,0.9689549480122746,3.206560732585612,1.6078908846813884
Omkareshwar,2.0489752085858033,2.782836811866182,0.9700358505800463,3.2065235228369993,1.6082527411964451
Mandu,4.8,4.925942159300334,1.4991050048969365,5.054600491952308,4.8
Jabalpur,4.7,4.329210699542889,4.7,4.210899075394817,5.356475858606281
Maheshwar,3.6629131973238813,5.332948557761593,4.6,4.6,3.065194813242436
Panna National Park,1.7230501557688291,3.708352409651493,4.8,4.8,4.8
Satpura National Park,4.7,5.104792641538023,2.866834800798434,4.6963830412261345,4.7
Chitrakoot,4.8,4.6723190671088695,1.0965916566734741,4.8,4.8
Pench National Park,3.7999643535305663,4.59202442313655,4.7,3.585121287140677,3.143984787357522
Jai Vilas Palace,2.735750087952737,3.891319315915937,0.8611564849291556,4.8,3.2271083966812038
Shivpuri,3.091510690853168,3.764489257196022,2.1756775734048626,4.6500844804135255,4.6
Bhojpur,2.0487332832332106,2.7829871592642483,0.9692177990907783,3.2069014196411523,1.607663394058718
Chanderi,3.0003971884912564,3.8602823620411844,4.8,3.462873101660075,2.952995998901616
Indore,3.247780571761269,4.7,4.7,4.7,4.7
Bhopal,2.04847925691438,2.782775135690233,0.9699713728911402,3.2065524844430526,1.6076288044899347
Rewa,2.8007867040459917,4.046635281687809,1.1543732447523332,4.8,3.1523436648786323
Hanuwantiya,3.364702596448374,4.7,4.7,4.294636762803391,3.144549470712901
Madhav National Park,3.5911777511334986,3.9042502621413195,1.5646686075278473,4.696221447930012,4.6
Raisen Fort,4.188419353790615,4.8,2.8715580295990306,5.098187282959286,4.8
Tawa Reservoir,2.048665369085205,2.7826997893227943,0.9687150263032391,3.206485907225686,1.6074753506382184
Ralamandal Wildlife Sanctuary,2.8056699362523703,3.8610855572704383,0.8507663617639102,4.6,3.062425351555211
Betla National Park,4.8,4.946794520602349,0.45660795916483876,3.9011557648601998,1.2464738268205462
Dassam Falls,4.7,4.551858554153049,1.6841818620998374,3.818681248281411,2.7804951547788703
Hazaribagh Wildlife Sanctuary,3.628026185349312,4.6,2.0912704319628146,4.281619256205234,2.6111846653256676
Jonha Falls,4.7,4.342619981256612,0.6219266630717267,4.7,4.7
Netarhat,4.8,4.492692794180206,1.6772423208755094,3.7238534400270336,2.8443321375006487
Ranchi Hill,4.7,4.7,1.899141657147286,4.7,4.7
Hundru Falls,4.6,4.747057710869745,1.9620249593123982,4.8919103485543545,4.6
Maithon Dam,4.401684332651794,4.8,3.24109347506408,4.939130198463745,4.8
Deoghar,4.7,3.3792815094622393,0.16182282816492066,3.226025227374461,3.1994173967482356
Jubilee Park,3.6287525955697166,4.6,2.118627298507363,4.287067784402557,2.6235230498340654
"Jagannath Temple, Ranchi",4.8,4.208115122111617,1.9252099075848315,4.364177867739611,4.8
Pahari Mandir,4.7,4.249972667849921,0.5981300883189014,4.7,4.7
Baidyanath Temple,2.0482274415858885,2.7834422626557855,0.9698343524733308,3.20764276214092,1.6079715308016074
Parasnath,3.8534684132526547,4.8,2.253985639406557,4.405153706472701,2.8054858273895675
Dimna Lake,3.9213378612920398,4.7,1.8811618198515878,4.7,3.447931480162838
Patratu Valley,2.0488619061884794,2.782580193978378,0.9691850766378393,3.206696369174478,1.6082567629154454
Topchanchi Lake,2.049161320014453,2.78223562793484,0.9672588976498361,3.205745882847678,1.6062718241074463
Bhuvaneshwari Temple,4.7,4.7,1.9282592888575047,4.506619603051082,4.7
Naulakha Mandir,4.6,4.141615596721714,-0.20977538559774134,3.228363170072066,1.3360158276501943
Chandil Dam,4.8,4.615734850314579,1.3974408570022538,3.714712920969516,2.5098982299775607
Birsa Zoological Park,4.7,4.7,1.8543663276204752,4.7,4.13903231100462
Madhuban,3.634773108958822,4.6,2.117074430000737,4.279714025264463,2.619048307639256
Sun Temple,3.8515062412740075,4.8,2.2865859221807545,4.390635656330197,2.782999449093948
Lodh Falls,2.937589613784597,3.9238513567392888,0.6449879669694728,4.7,3.229853069694706
Rajrappa,2.866872771383544,3.3737131484950704,2.4372719967133474,4.6,4.6
Chandrapura Dam,2.0488373098574457,2.7828053560968953,0.9688920669429251,3.206846583133731,1.6078732291230566
Usri Falls,4.7,4.351047896591826,1.3163005824066667,4.643463844735331,4.7
Jamshedpur,2.0491843073190865,2.783677926808485,0.9705652145017547,3.2072413742648163,1.6084781730972275
Panchet Dam,2.0482993961853015,2.782284806333236,0.9688898292843688,3.206685010491177,1.6080238668306823
Maluti Temples,2.5370124114024124,3.7954296353638233,1.5031442369663126,4.7,3.3550412926755087
Jagannath Temple,2.0485766669624565,2.7828922785781267,0.9693979108615477,3.2067098258913043,1.6075517959259469
Konark Sun Temple,4.8,5.0475997204476215,4.8,4.146983763408948,3.98651971132019
Puri Beach,2.0485450372243688,2.782419980908743,0.9692248413150091,3.2063348024809217,1.607581712258319
Chilika Lake,3.3635674633335433,3.9357868033572343,2.338172788817733,4.775189959369349,4.8
Nandankanan Zoological Park,4.7,4.530759317766879,0.7344543291351648,4.7,4.096396164460276
Lingaraja Temple,2.048196485079977,2.7822751734279016,0.9687682879985843,3.206323812366335,1.607248409025413
Udayagiri and Khandagiri Caves,4.8,4.385026371372647,0.8036794029996711,3.641970972928881,2.3926834940889865
Simlipal National Park,1.8345467763184138,2.270693475706951,4.7,0.9725945111532308,-0.10391819585136397
Dhauli Hill,2.0473381623357287,2.7813686712442456,0.9678058513733773,3.206214915856858,1.6071327892981497
Raghurajpur Artist Village,4.8,3.6927582210931624,1.8974840677474356,3.791156837852485,4.8
Bhitarkanika National Park,4.7,4.398384615307275,1.445090930504322,3.6702594516410407,2.7098082242516988
Hirakud Dam,4.8,4.824314979589664,2.29947604265169,4.8,4.8
Chandipur Beach,2.189727586353992,4.7,4.7,4.7,3.1069734547695784
Barabati Fort,4.6,3.976777181357436,0.10521155106417968,3.297887905208262,1.9602230168843768
Satkosia Tiger Reserve,4.195756410204483,4.8,3.001638221301345,5.0310546126514915,4.8
Brahmapur,3.0843528563818454,4.458726862573437,4.7,4.7,4.2054189107023525
Khandadhar Waterfall,3.1879580042147606,4.8,4.8,5.065268697707424,4.8
Paradip Port,3.845370299006391,3.874219882744449,1.612715657735287,4.7,4.7
Mukteshwar Temple,2.049961118437222,2.7827368314311816,0.9678911910845619,3.20684559482727,1.6089022092564875
Chandaka Elephant Sanctuary,3.2049187955117207,4.6,4.6,4.249203500645511,3.140942119345793
Tikarpada Wildlife Sanctuary,2.7315414687036643,3.9437987143593967,1.1205801519503802,4.7,3.056721111184152
Biraja Temple,2.0471394557488654,2.7808659724036686,0.967627704471713,3.2056189112433855,1.6069291717301188
Gopalpur Beach,4.7,4.7,1.7707077686959771,3.902853292163571,2.7279439007960766
Maa Tarini Temple,4.6,4.6,4.6,4.6,4.6
Harishankar Temple,3.7659268845802636,4.8,2.1872855364886448,4.4085335275204525,2.681748882026595
Lalitgiri,3.500681302709169,4.7,4.7,4.783731909380716,4.7
Kapilash Temple,2.227351964704929,3.1726244639033916,4.6,3.326433109087106,3.2752341060393304
Taptapani,2.819269685084434,3.9033519827884042,4.8,3.377911595719888,2.549422513218057
Cuttack Chandi Temple,3.4592603145370666,4.043098892225717,2.848042034956015,4.688803360345223,4.7
Daringbadi,4.6,4.483911976991765,1.7439005150923852,3.781612747786526,2.7700058777527015
Nainital,2.5776298523560843,3.484383973698209,2.3004513151413493,4.9,4.9
Mussoorie,3.945476197828828,4.8,1.540816954810274,4.8,3.3928147729038294
Haridwar,3.3263460481608074,4.7,4.7,5.046812426333859,4.7
Rishikesh,2.865990096654934,4.884136826760154,4.8,4.8,3.3087919745188543
Jim Corbett National Park,4.015433873988805,4.7,4.7,4.687955253694408,4.7
Badrinath Temple,4.9,4.85349340099015,4.9,4.138351085613962,4.9
Kedarnath Temple,3.8039770125129797,4.111150026297281,1.7309458989605782,4.8,4.8
Valley of Flowers,2.2792116032586254,4.7,4.7,4.7,3.2449460324447994
Auli,4.6,4.6,2.951452398940614,3.8072241840408267,2.954800407799287
Dehradun,2.7444829856450443,4.056389698290612,1.2979010671465192,4.8,3.097488936588907
Chopta,3.7022537207706034,4.7,2.3775653453465404,4.480155729967009,2.9263175644450943
Almora,3.3429629812622346,4.298441352065398,0.8389474373749866,4.8,3.465696024229601
Ranikhet,3.6066710551357883,4.141402302902902,2.205278735546843,4.822904265325257,4.7
Bageshwar,1.9480825376741568,3.312619787042297,4.6,3.643971489963591,3.210400145949335
Mukteshwar,3.438491461846904,4.497448965494353,4.8,4.8,4.8
Lansdowne,4.7,4.884642722988376,0.8929993432968285,3.7186057866671116,1.6227244889451025
Dhanaulti,3.9391203301248607,5.009830906033547,4.8,4.8,4.200264496490245
Kausani,3.5031528962488068,4.551763079192396,4.7,4.043245878553426,3.228692807444257
Gangotri,4.027648255515148,4.8,2.60367891975166,4.313989762524551,2.9400238850745826
Yamunotri,4.6,3.940735759891349,0.6156649212694946,3.3069223273646355,2.4596825411184273
Pithoragarh,4.7,4.044640511125769,0.8443662276837771,3.3079747616236044,2.337670482769808
Tehri Dam,3.09609681111802,4.234951122850154,4.8,3.890919938679791,3.076392588004306
Bhimtal,2.0482050044549815,2.782293651659872,0.9689480835136652,3.2067548346613646,1.6079347855905943
Naukuchiatal,2.8489413998744926,4.6,4.6,4.3235448405490375,2.9851778520419305
Jageshwar,2.0493519146792742,2.783098258536025,0.9697709271688758,3.2066533104497514,1.6082065529963792
Binsar,4.7,4.111976842373244,1.5568783775941442,3.5435746618101143,3.146958131874518
Hemkund Sahib,2.656624513893913,3.904980065647263,1.292992395156943,4.6,2.9049567581752136
Guptakashi,4.8,4.8,2.3170497887512678,4.579237815529395,4.8
Pangot,2.2984159847510024,3.0132368700235994,2.9646670947758547,4.1888565527262624,4.7
Sattal,2.0489630224632505,2.7829205671740027,0.9691477122785106,3.2068483322666284,1.6080813287956472
Chitrakote Falls,3.0540078141260616,3.9816574433395076,0.6798959374019908,4.9,3.709055061116
